case_id,sampling_bucket,sampling_rationale,conversation_json,customer_text,account_tier,suggested_intent_for_navigation_only,human_intent,human_requested_action,human_routing_mode,human_routing_reason,acceptable_evidence_ids,reference_answer,quality_notes,annotator_id,review_status
886209,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""886214"", ""author_id"": ""330428"", ""text"": ""My apps refuse to update 😤@AppleSupport"", ""created_at"": ""2017-10-20T20:06:56+00:00""}, {""tweet_id"": ""886213"", ""author_id"": ""AppleSupport"", ""text"": ""@330428 We're happy to help. What happens when you try to update apps on Wi-Fi? Which device and OS version are you using?"", ""created_at"": ""2017-10-20T21:16:32+00:00""}, {""tweet_id"": ""886209"", ""author_id"": ""330428"", ""text"": ""@AppleSupport It just keeps loading but it never updates. Im on the latest OS. I restarted my phone n it worked after that"", ""created_at"": ""2017-10-20T21:37:14+00:00""}]",@AppleSupport It just keeps loading but it never updates. Im on the latest OS. I restarted my phone n it worked after that,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1059704,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1025630"", ""author_id"": ""AppleSupport"", ""text"": ""Keep your eyes on the road, not on your #iPhone. Use Do Not Disturb While Driving to limit notifications. https://t.co/CQfnicS7WD"", ""created_at"": ""2017-10-22T23:28:36+00:00""}, {""tweet_id"": ""1025650"", ""author_id"": ""370216"", ""text"": ""@AppleSupport I’ve been having so many problems with my iPhone 7 after iOS 11 it’s the worst please help me!"", ""created_at"": ""2017-10-23T04:50:57+00:00""}, {""tweet_id"": ""1059703"", ""author_id"": ""AppleSupport"", ""text"": ""@370216 We'd like to look into this with you. Please DM us your exact iOS version and we'll go from there. https://t.co/GDrqU22YpT"", ""created_at"": ""2017-10-23T12:54:26+00:00""}, {""tweet_id"": ""1059704"", ""author_id"": ""334031"", ""text"": ""@AppleSupport @370216 apple has no ethics we should sue him for leaving our phones unusable."", ""created_at"": ""2017-10-23T23:10:30+00:00""}]",@AppleSupport @370216 apple has no ethics we should sue him for leaving our phones unusable.,STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
887151,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""887151"", ""author_id"": ""330642"", ""text"": ""@115858 fix your damn mail app"", ""created_at"": ""2017-10-20T21:45:56+00:00""}]",@115858 fix your damn mail app,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1895905,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1895905"", ""author_id"": ""565082"", ""text"": ""@AppleSupport the new ios11 has effectively ruined any reliability in performance. at any given moment i can expect my phone to freeze and"", ""created_at"": ""2017-10-24T09:47:45+00:00""}]",@AppleSupport the new ios11 has effectively ruined any reliability in performance. at any given moment i can expect my phone to freeze and,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
1365585,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1365562"", ""author_id"": ""AppleSupport"", ""text"": ""Planning to upgrade your iPhone? Here's how to get it ready for recycling with Apple Renew. Learn more https://t.co/eapHJSgiLZ https://t.co/NqdmLHp5Ex"", ""created_at"": ""2017-10-27T19:51:55+00:00""}, {""tweet_id"": ""1365585"", ""author_id"": ""444304"", ""text"": ""@AppleSupport I lost my password and how will I ever get my password back"", ""created_at"": ""2017-10-28T09:40:15+00:00""}]",@AppleSupport I lost my password and how will I ever get my password back,STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
1148851,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1148851"", ""author_id"": ""390358"", ""text"": ""iPhone 11 iOS sucks, battery drained very quickly. @115858 @AppleSupport"", ""created_at"": ""2017-10-24T13:17:58+00:00""}]","iPhone 11 iOS sucks, battery drained very quickly. @115858 @AppleSupport",STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
739807,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""739807"", ""author_id"": ""296924"", ""text"": ""Why does my iPhone keep saying searching and no service when I’ve paid my phone bill and have done everything on the website @AppleSupport"", ""created_at"": ""2017-10-11T07:01:31+00:00""}]",Why does my iPhone keep saying searching and no service when I’ve paid my phone bill and have done everything on the website @AppleSupport,STANDARD,BILLING_DISPUTE,CONNECTIVITY_ISSUE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_connectivity,"Let's help get you reconnected. Try toggling Airplane Mode on and off, or reset your network settings under Settings > General > Reset > Reset Network Settings: https://support.apple.com/HT204051",Wireless networking / Bluetooth issue covered by official connectivity KB.,lead_adjudicator,APPROVED
2413023,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2413024"", ""author_id"": ""693686"", ""text"": ""@AppleSupport what can I do about this please. .... thé couldn't help me at apple support after update to high Sierra. ..... So at the moment unable to use my pc .......😑😣😥😯 https://t.co/VbVLpBG9zf"", ""created_at"": ""2017-11-16T19:56:09+00:00""}, {""tweet_id"": ""2413023"", ""author_id"": ""693686"", ""text"": ""@AppleSupport I tried to restart several times but always the same message so ..... please come with a solution ............."", ""created_at"": ""2017-11-16T21:20:39+00:00""}]",@AppleSupport I tried to restart several times but always the same message so ..... please come with a solution .............,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1896413,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1896413"", ""author_id"": ""565239"", ""text"": ""@AppleSupport My brother's iPhone 6 during charing, the battery was cought fire. https://t.co/NdpG4WMcBH"", ""created_at"": ""2017-10-24T14:13:48+00:00""}]","@AppleSupport My brother's iPhone 6 during charing, the battery was cought fire. https://t.co/NdpG4WMcBH",STANDARD,BATTERY_DRAIN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2524419,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2524420"", ""author_id"": ""167167"", ""text"": ""@AppleSupport I try to use my Apple Watch few days ago was that yesterday and it did a blink thing that also followed by not letting me call my mom and today I try to call her on my iPhone 7 Plus did the same thing"", ""created_at"": ""2017-11-16T02:10:12+00:00""}, {""tweet_id"": ""2524418"", ""author_id"": ""AppleSupport"", ""text"": ""@167167 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. Are you able to make and receive calls from others?"", ""created_at"": ""2017-11-16T03:04:00+00:00""}, {""tweet_id"": ""2524419"", ""author_id"": ""167167"", ""text"": ""@AppleSupport Newest"", ""created_at"": ""2017-11-16T05:00:27+00:00""}]",@AppleSupport Newest,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1249471,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1249470"", ""author_id"": ""413152"", ""text"": ""My phone made me verify “I’m not driving” today on the treadmill. Thanks for the safety update @AppleSupport"", ""created_at"": ""2017-10-26T02:51:50+00:00""}, {""tweet_id"": ""1249471"", ""author_id"": ""413152"", ""text"": ""@AppleSupport Update: it happened again today"", ""created_at"": ""2017-10-30T22:05:17+00:00""}]",@AppleSupport Update: it happened again today,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
1969652,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1969652"", ""author_id"": ""583481"", ""text"": ""Hey @AppleSupport, been waiting since yesterday for an email to recover an iCloud account that got blocked for security reasons, still none."", ""created_at"": ""2017-10-31T16:20:41+00:00""}]","Hey @AppleSupport, been waiting since yesterday for an email to recover an iCloud account that got blocked for security reasons, still none.",STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
2136643,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2136643"", ""author_id"": ""628536"", ""text"": ""My iPhone 7 Plus is the previous generation device. #iOS11 manages to nuke its battery in just under half a day. #epicsoftwarefail @115858"", ""created_at"": ""2017-11-08T21:08:08+00:00""}]",My iPhone 7 Plus is the previous generation device. #iOS11 manages to nuke its battery in just under half a day. #epicsoftwarefail @115858,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
1354032,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1354032"", ""author_id"": ""435762"", ""text"": ""If I cancel my itunes subscription and change to another region/country to DL an app and change back can I still have it back? @AppleSupport"", ""created_at"": ""2017-10-16T12:54:41+00:00""}]",If I cancel my itunes subscription and change to another region/country to DL an app and change back can I still have it back? @AppleSupport,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
1144254,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1007074"", ""author_id"": ""358313"", ""text"": ""@AppleSupport @115858 Im suffering a lot of problems with #ios11, some failures in the screen but I’m really worried about the battery life, it’s insane."", ""created_at"": ""2017-10-23T18:57:39+00:00""}, {""tweet_id"": ""1088822"", ""author_id"": ""389324"", ""text"": ""@358313 @AppleSupport @115858 Yes it happened a lot to my iPad Air where continuing disconnect and having black screen !! Really this is too bad ;Need solution from Appel"", ""created_at"": ""2017-10-23T20:08:57+00:00""}, {""tweet_id"": ""1144257"", ""author_id"": ""AppleSupport"", ""text"": ""@389324 Hey, we want to hear more about what's going on with your iPad. DM us the details, and we'll go from there. https://t.co/GDrqU22YpT"", ""created_at"": ""2017-10-23T20:13:00+00:00""}, {""tweet_id"": ""1144256"", ""author_id"": ""389324"", ""text"": ""@AppleSupport As other people complain:Freezing the screen upon touching any link , the screen suddenly becomes black and restart again after few minutes"", ""created_at"": ""2017-10-23T22:45:52+00:00""}, {""tweet_id"": ""1144255"", ""author_id"": ""AppleSupport"", ""text"": ""@389324 To clarify, does the iPad restart itself, or are you saying that the problem restarts? Also, what's the exact iOS version? https://t.co/GDrqU22YpT"", ""created_at"": ""2017-10-23T23:09:00+00:00""}, {""tweet_id"": ""1144254"", ""author_id"": ""389324"", ""text"": ""@AppleSupport IOS is 11.0.3 , the iPad restarts itself . The problems happen always after using the iPad for 10 minutes ( less or more) ."", ""created_at"": ""2017-10-24T07:44:16+00:00""}]","@AppleSupport IOS is 11.0.3 , the iPad restarts itself . The problems happen always after using the iPad for 10 minutes ( less or more) .",STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
